timestamp	commit	metric	status	description
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=24,planner=rrt_connect,success=1,plan_ms=6.44,iterations=1,checks=5478,path_len=1.961,path_len_after=1.961	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=25,planner=rrt_connect,success=1,plan_ms=12.89,iterations=1,checks=5633,path_len=4.599,path_len_after=4.134	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=26,planner=rrt_connect,success=1,plan_ms=12.27,iterations=1,checks=5871,path_len=3.744,path_len_after=3.576	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=27,planner=rrt_connect,success=1,plan_ms=12.42,iterations=1,checks=6173,path_len=4.524,path_len_after=4.377	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=28,planner=rrt_connect,success=1,plan_ms=13.57,iterations=1,checks=6431,path_len=4.802,path_len_after=4.327	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=29,planner=rrt_connect,success=1,plan_ms=14.85,iterations=1,checks=6717,path_len=4.017,path_len_after=3.569	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=30,planner=rrt_connect,success=1,plan_ms=12.25,iterations=1,checks=7003,path_len=3.755,path_len_after=3.684	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=31,planner=rrt_connect,success=1,plan_ms=13.39,iterations=1,checks=7294,path_len=4.296,path_len_after=4.190	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=32,planner=rrt_connect,success=1,plan_ms=7.08,iterations=1,checks=7486,path_len=2.546,path_len_after=2.392	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=33,planner=rrt_connect,success=1,plan_ms=12.04,iterations=1,checks=7643,path_len=3.614,path_len_after=3.247	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=34,planner=rrt_connect,success=1,plan_ms=13.90,iterations=1,checks=7904,path_len=4.320,path_len_after=3.965	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=35,planner=rrt_connect,success=1,plan_ms=9.84,iterations=1,checks=8101,path_len=4.259,path_len_after=3.874	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=36,planner=rrt_connect,success=1,plan_ms=12.33,iterations=1,checks=8269,path_len=3.777,path_len_after=3.535	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=37,planner=rrt_connect,success=1,plan_ms=13.10,iterations=1,checks=8512,path_len=4.788,path_len_after=4.462	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=38,planner=rrt_connect,success=1,plan_ms=13.92,iterations=1,checks=8778,path_len=3.783,path_len_after=3.403	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=39,planner=rrt_connect,success=1,plan_ms=11.01,iterations=1,checks=9032,path_len=3.343,path_len_after=2.907	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=40,planner=rrt_connect,success=1,plan_ms=151.31,iterations=210,checks=10163,path_len=6.223,path_len_after=4.526	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=41,planner=rrt_connect,success=1,plan_ms=13.77,iterations=1,checks=10688,path_len=5.007,path_len_after=4.507	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=42,planner=rrt_connect,success=1,plan_ms=9.70,iterations=1,checks=10856,path_len=3.560,path_len_after=3.322	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=43,planner=rrt_connect,success=1,plan_ms=14.31,iterations=1,checks=11080,path_len=4.466,path_len_after=4.006	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=44,planner=rrt_connect,success=1,plan_ms=12.14,iterations=1,checks=11298,path_len=4.403,path_len_after=3.895	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=45,planner=rrt_connect,success=1,plan_ms=7.94,iterations=1,checks=11451,path_len=2.419,path_len_after=2.290	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=46,planner=rrt_connect,success=1,plan_ms=9.33,iterations=1,checks=11588,path_len=3.413,path_len_after=2.998	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=47,planner=rrt_connect,success=1,plan_ms=21.59,iterations=8,checks=11763,path_len=4.647,path_len_after=4.166	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=48,planner=rrt_connect,success=1,plan_ms=5.64,iterations=1,checks=12105,path_len=2.048,path_len_after=1.565	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:27:39+09:00	0d91c84	bench:seed=49,planner=rrt_connect,success=1,plan_ms=14.83,iterations=1,checks=12252,path_len=4.571,path_len_after=4.341	keep	MP-0007: shortcut 전/후 경로 길이 비교 (RRT-Connect, 장애물 없음)
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=0,planner=rrt_star,success=1,plan_ms=15005.37,iterations=3084,checks=26017,path_len=4.977	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
