timestamp	commit	metric	status	description
2026-09-06T22:21:35+09:00	942fb12	bench:seed=2,planner=rrt_connect,success=1,plan_ms=11.56,iterations=2,checks=634,path_len=3.623	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=3,planner=rrt_connect,success=1,plan_ms=78.50,iterations=87,checks=1137,path_len=9.197	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=4,planner=rrt_connect,success=1,plan_ms=50.99,iterations=40,checks=1454,path_len=7.205	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=5,planner=rrt_connect,success=1,plan_ms=51.62,iterations=55,checks=1788,path_len=5.892	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=6,planner=rrt_connect,success=1,plan_ms=53.05,iterations=46,checks=2126,path_len=6.240	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=7,planner=rrt_connect,success=1,plan_ms=27.58,iterations=22,checks=2303,path_len=3.970	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=8,planner=rrt_connect,success=1,plan_ms=24.01,iterations=14,checks=2460,path_len=3.929	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=9,planner=rrt_connect,success=1,plan_ms=56.15,iterations=76,checks=2833,path_len=5.832	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=10,planner=rrt_connect,success=1,plan_ms=130.74,iterations=204,checks=3669,path_len=7.563	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=11,planner=rrt_connect,success=1,plan_ms=12.99,iterations=2,checks=3750,path_len=3.432	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=12,planner=rrt_connect,success=1,plan_ms=9.41,iterations=1,checks=3806,path_len=3.852	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=13,planner=rrt_connect,success=1,plan_ms=27.26,iterations=13,checks=3979,path_len=5.322	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=14,planner=rrt_connect,success=1,plan_ms=48.82,iterations=63,checks=4299,path_len=6.091	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=15,planner=rrt_connect,success=1,plan_ms=18.45,iterations=5,checks=4420,path_len=4.369	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=16,planner=rrt_connect,success=1,plan_ms=34.48,iterations=33,checks=4644,path_len=6.450	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=17,planner=rrt_connect,success=1,plan_ms=10.06,iterations=1,checks=4705,path_len=3.431	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=18,planner=rrt_connect,success=1,plan_ms=15.77,iterations=3,checks=4802,path_len=4.475	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
